d,y,U_hat,in_genesis_segment
0.3333333333333333,0.47527823419933934,0.0041198564201883605,1
0.3333333333333333,0.4776832518136972,0.004119855933759119,1
0.3333333333333333,0.48010043937254054,0.004119855433233661,1
0.3333333333333333,0.48252985845859875,0.004119854918208218,1
0.3333333333333333,0.4849715709662242,0.004119854388267629,1
0.3333333333333333,0.4874256391029682,0.004119853842985004,1
0.3333333333333333,0.48989212539116755,0.004119853281921422,1
0.3333333333333333,0.4923710926695361,0.004119852704625581,1
0.3333333333333333,0.49486260409476623,0.004119852110633466,1
0.3333333333333333,0.4973667231431377,0.004119851499467997,1
0.3333333333333333,0.49988351361213484,0.0041198508706386475,1
0.3333333333333333,0.5024130396220721,0.004119850223641112,1
0.3333333333333333,0.5049553656177277,0.0041198495579568934,1
0.3333333333333333,0.5075105563699845,0.004119848873052916,1
0.3333333333333333,0.5100786769774821,0.004119848168381138,1
0.3333333333333333,0.5126597928682736,0.004119847443378121,1
0.3333333333333333,0.5152539698014931,0.004119846697464623,1
0.3333333333333333,0.5178612738690315,0.004119845930045152,1
0.3333333333333333,0.5204817714972196,0.004119845140507532,1
0.3333333333333333,0.523115529448521,0.004119844328222411,1
0.3333333333333333,0.5257626148232328,0.004119843492542848,1
0.3333333333333333,0.5284230950611947,0.004119842632803761,1
0.3333333333333333,0.5310970379435077,0.00411984174832149,1
0.3333333333333333,0.5337845115942613,0.004119840838393251,1
0.3333333333333333,0.5364855844822681,0.004119839902296627,1
0.3333333333333333,0.539200325422809,0.004119838939289031,1
0.3333333333333333,0.541928803579386,0.004119837948607132,1
0.3333333333333333,0.5446710884654842,0.004119836929466332,1
0.3333333333333333,0.5474272499463436,0.0041198358810601455,1
0.3333333333333333,0.5501973582407373,0.004119834802559619,1
0.3333333333333333,0.5529814839227629,0.004119833693112717,1
0.3333333333333333,0.5557796979236385,0.004119832551843689,1
0.3333333333333333,0.5585920715335105,0.0041198313778524325,1
0.3333333333333333,0.5614186764032705,0.0041198301702138175,1
0.3333333333333333,0.5642595845463794,0.004119828927977018,1
0.3333333333333333,0.5671148683407033,0.004119827650164812,1
0.3333333333333333,0.5699846005303574,0.004119826335772857,1
0.3333333333333333,0.5728688542275575,0.004119824983768954,1
0.3333333333333333,0.5757677029144856,0.00411982359309231,1
0.3333333333333333,0.57868122044516,0.004119822162652742,1
0.3333333333333333,0.581609481047317,0.004119820691329898,1
0.3333333333333333,0.5845525593243031,0.0041198191779724174,1
0.3333333333333333,0.5875105302569742,0.004119817621397132,1
0.3333333333333333,0.5904834692056071,0.004119816020388172,1
0.3333333333333333,0.5934714519118195,0.004119814373696101,1
0.3333333333333333,0.5964745545004977,0.004119812680036994,1
0.3333333333333333,0.5994928534817389,0.00411981093809154,1
0.3333333333333333,0.6025264257527984,0.004119809146504059,1
0.3333333333333333,0.6055753486000495,0.004119807303881535,1
0.3333333333333333,0.6086396997009526,0.004119805408792614,1
0.3333333333333333,0.6117195571260337,0.004119803459766585,1
0.3333333333333333,0.6148149993408738,0.004119801455292296,1
0.3333333333333333,0.6179261052081082,0.004119799393817103,1
0.3333333333333333,0.6210529539894343,0.0041197972737457254,1
0.3333333333333333,0.6241956253476331,0.004119795093439149,1
0.3333333333333333,0.6273541993485973,0.004119792851213402,1
0.3333333333333333,0.6305287564633713,0.004119790545338401,1
0.3333333333333333,0.6337193775702018,0.004119788174036709,1
0.3333333333333333,0.6369261439565981,0.004119785735482239,1
0.3333333333333333,0.6401491373214029,0.004119783227799021,1
0.3333333333333333,0.6433884397768745,0.004119780649059812,1
0.3333333333333333,0.6466441338507769,0.004119777997284767,1
0.3333333333333333,0.6499163024884849,0.004119775270440034,1
0.3333333333333333,0.6532050290550955,0.004119772466436333,1
0.3333333333333333,0.6565103973375523,0.0041197695831274575,1
0.3333333333333333,0.6598324915467807,0.004119766618308783,1
0.3333333333333333,0.6631713963198321,0.004119763569715736,1
0.3333333333333333,0.6665271967220415,0.004119760435022178,1
0.3333333333333333,0.6698999782491937,0.004119757211838798,1
0.3333333333333333,0.6732898268297026,0.004119753897711443,1
0.3333333333333333,0.6766968288267986,0.004119750490119408,1
0.3333333333333333,0.6801210710407308,0.0041197469864736845,1
0.3333333333333333,0.6835626407109776,0.004119743384115147,1
0.3333333333333333,0.687021625518469,0.00411973968031274,1
0.3333333333333333,0.690498113587821,0.004119735872261561,1
0.3333333333333333,0.6939921934895803,0.004119731957080937,1
0.3333333333333333,0.6975039542424812,0.004119727931812429,1
0.3333333333333333,0.7010334853157136,0.00411972379341781,1
0.3333333333333333,0.7045808766312011,0.004119719538776972,1
0.3333333333333333,0.7081462185658941,0.004119715164685768,1
0.3333333333333333,0.7117296019540708,0.004119710667853857,1
0.3333333333333333,0.715331118089652,0.004119706044902412,1
0.3333333333333333,0.7189508587285266,0.004119701292361852,1
0.3333333333333333,0.7225889160908896,0.00411969640666946,1
0.3333333333333333,0.7262453828635915,0.00411969138416697,1
0.3333333333333333,0.7299203522025001,0.004119686221098076,1
0.3333333333333333,0.7336139177348721,0.004119680913605908,1
0.3333333333333333,0.7373261735617409,0.0041196754577304045,1
0.3333333333333333,0.7410572142603127,0.004119669849405663,1
0.3333333333333333,0.744807134886376,0.004119664084457181,1
0.3333333333333333,0.7485760309767234,0.004119658158599075,1
0.3333333333333333,0.7523639985515861,0.0041196520674311975,1
0.3333333333333333,0.7561711341170796,0.004119645806436183,1
0.3333333333333333,0.7599975346676632,0.004119639370976453,1
0.3333333333333333,0.763843297688609,0.004119632756291108,1
0.3333333333333333,0.7677085211584888,0.004119625957492764,1
0.3333333333333333,0.7715933035516678,0.00411961896956432,1
0.3333333333333333,0.7754977438408143,0.004119611787355628,1
0.3333333333333333,0.7794219414994213,0.004119604405580083,1
0.3333333333333333,0.7833659965043406,0.004119596818811151,1
0.3333333333333333,0.7873300093383299,0.004119589021478781,1
0.3333333333333333,0.7913140809926131,0.004119581007865763,1
0.3333333333333333,0.7953183129694522,0.004119572772103969,1
0.3333333333333333,0.7993428072847351,0.00411956430817052,1
0.3333333333333333,0.803387666470573,0.004119555609883865,1
0.3333333333333333,0.8074529935779137,0.004119546670899735,1
0.3333333333333333,0.8115388921791662,0.0041195374847070535,1
0.3333333333333333,0.8156454663708401,0.004119528044623673,1
0.3333333333333333,0.8197728207761973,0.004119518343792098,1
0.3333333333333333,0.8239210605479177,0.004119508375175031,1
0.3333333333333333,0.8280902913707773,0.004119498131550853,1
0.3333333333333333,0.8322806194643423,0.00411948760550898,1
0.3333333333333333,0.8364921515856741,0.004119476789445117,1
0.3333333333333333,0.8407249950320497,0.004119465675556398,1
0.3333333333333333,0.8449792576436949,0.004119454255836407,1
0.3333333333333333,0.8492550478065319,0.004119442522070072,1
0.3333333333333333,0.853552474454941,0.0041194304658284785,1
0.3333333333333333,0.8578716470745356,0.004119418078463489,1
0.3333333333333333,0.8622126757049506,0.004119405351102325,1
0.3333333333333333,0.8665756709426482,0.0041193922746419415,1
0.3333333333333333,0.8709607439437336,0.004119378839743319,1
0.3333333333333333,0.8753680064267876,0.004119365036825604,1
0.3333333333333333,0.8797975706757128,0.004119350856060103,1
0.3333333333333333,0.8842495495425946,0.004119336287364179,1
0.3333333333333333,0.8887240564505755,0.004119321320394948,1
0.3333333333333333,0.8932212053967462,0.004119305944542866,1
0.3333333333333333,0.8977411109550473,0.004119290148925163,1
0.3333333333333333,0.9022838882791916,0.004119273922379122,1
0.3333333333333333,0.9068496531055955,0.004119257253455191,1
0.3333333333333333,0.9114385217563289,0.004119240130409978,1
0.3333333333333333,0.9160506111420779,0.004119222541199008,1
0.3333333333333333,0.9206860387651234,0.004119204473469407,1
0.3333333333333333,0.9253449227223357,0.004119185914552361,1
0.3333333333333333,0.9300273817081819,0.004119166851455388,1
0.3333333333333333,0.9347335350177514,0.004119147270854508,1
0.3333333333333333,0.9394635025497924,0.004119127159086164,1
0.3333333333333333,0.9442174048097703,0.004119106502138979,1
0.3333333333333333,0.9489953629129355,0.004119085285645362,1
0.3333333333333333,0.9537974985874093,0.004119063494872859,1
0.3333333333333333,0.9586239341772853,0.004119041114715398,1
0.3333333333333333,0.9634747926457471,0.004119018129684233,1
0.3333333333333333,0.9683501975781996,0.004118994523898784,1
0.3333333333333333,0.9732502731854195,0.004118970281077203,1
0.3333333333333333,0.9781751443067168,0.004118945384526771,1
0.3333333333333333,0.983124936413119,0.00411891981713406,1
0.3333333333333333,0.9880997756105655,0.00411889356135489,1
0.3333333333333333,0.9930997886431205,0.004118866599204056,1
0.3333333333333333,0.9981251028962029,0.004118838912244838,1
0.3333333333333333,1.0031758463998308,0.004118810481578262,1
0.3333333333333333,1.0082521478318844,0.004118781287832157,1
0.3333333333333333,1.0133541365213827,0.00411875131114994,1
0.3333333333333333,1.0184819424517804,0.004118720531179192,1
0.3333333333333333,1.023635696264278,0.004118688927059944,1
0.3333333333333333,1.0288155292611505,0.004118656477412744,1
0.3333333333333333,1.034021573409094,0.004118623160326463,1
0.3333333333333333,1.0392539613425837,0.00411858895334581,1
0.3333333333333333,1.0445128263672585,0.004118553833458617,1
0.3333333333333333,1.0497983024633137,0.004118517777082829,1
0.3333333333333333,1.0551105242889156,0.004118480760053231,1
0.3333333333333333,1.0604496271836317,0.004118442757607865,1
0.3333333333333333,1.0658157471718788,0.004118403744374192,1
0.3333333333333333,1.071209020966389,0.004118363694354959,1
0.3333333333333333,1.076629585971692,0.004118322580913733,1
0.3333333333333333,1.0820775802876166,0.004118280376760183,1
0.3333333333333333,1.0875531427128085,0.004118237053935,1
0.3333333333333333,1.0930564127482663,0.004118192583794562,1
0.3333333333333333,1.0985875306008963,0.004118146936995215,1
0.3333333333333333,1.1041466371870836,0.004118100083477303,1
0.3333333333333333,1.1097338741362832,0.004118051992448787,1
0.3333333333333333,1.1153493837946278,0.004118002632368586,1
0.3333333333333333,1.1209933092285553,0.004117951970929572,1
0.3333333333333333,1.1266657942284495,0.004117899975041176,1
0.3333333333333333,1.1323669833123104,0.004117846610811698,1
0.3333333333333333,1.1380970217294308,0.004117791843530199,1
0.3333333333333333,1.1438560554640989,0.004117735637648094,1
0.3333333333333333,1.149644231239317,0.004117677956760308,1
0.3333333333333333,1.1554616965205395,0.004117618763586089,1
0.3333333333333333,1.1613085995194306,0.004117558019949456,1
0.3333333333333333,1.1671850891976387,0.004117495686759202,1
0.3333333333333333,1.1730913152705937,0.004117431723988564,1
0.3333333333333333,1.1790274282113196,0.00411736609065445,1
0.3333333333333333,1.1849935792542683,0.0041172987447962725,1
0.3333333333333333,1.1909899203991738,0.004117229643454366,1
0.3333333333333333,1.197016604414923,0.004117158742647983,1
0.3333333333333333,1.2030737848434492,0.004117085997352867,1
0.3333333333333333,1.209161616003643,0.004117011361478391,1
0.3333333333333333,1.2152802529952857,0.004116934787844256,1
0.3333333333333333,1.2214298517029958,0.004116856228156736,1
0.3333333333333333,1.227610568800207,0.004116775632984484,1
0.3333333333333333,1.233822561753156,0.004116692951733873,1
0.3333333333333333,1.240065988824895,0.004116608132623863,1
0.3333333333333333,1.2463410090793237,0.0041165211226604145,1
0.3333333333333333,1.2526477823852418,0.0041164318676104004,1
0.3333333333333333,1.2589864694204222,0.004116340311975057,1
0.3333333333333333,1.2653572316757045,0.004116246398962923,1
0.3333333333333333,1.2717602314591088,0.00411615007046229,1
0.3333333333333333,1.2781956318999717,0.0041160512670131485,1
0.3333333333333333,1.2846635969531017,0.004115949927778617,1
0.3333333333333333,1.2911642914029569,0.004115845990515857,1
0.3333333333333333,1.2976978808678419,0.004115739391546459,1
0.3333333333333333,1.304264531804129,0.004115630065726318,1
0.3333333333333333,1.3108644115104982,0.0041155179464149256,1
0.3333333333333333,1.3174976881321985,0.004115402965444168,1
0.3333333333333333,1.3241645306653353,0.004115285053086554,1
0.3333333333333333,1.3308651089611687,0.004115164138022859,1
0.3333333333333333,1.337599593730449,0.004115040147309251,1
0.3333333333333333,1.3443681565477614,0.004114913006343838,1
0.3333333333333333,1.3511709698558987,0.004114782638832588,1
0.3333333333333333,1.3580082069702528,0.004114648966754745,1
0.3333333333333333,1.3648800420832323,0.004114511910327586,1
0.3333333333333333,1.3717866502686997,0.004114371387970653,1
0.3333333333333333,1.3787282074864313,0.004114227316269303,1
0.3333333333333333,1.3857048905866007,0.0041140796099377215,1
0.3333333333333333,1.3927168773142842,0.004113928181781305,1
0.3333333333333333,1.399764346313989,0.004113772942658379,1
0.3333333333333333,1.4068474771342052,0.004113613801441376,1
0.3333333333333333,1.4139664502319793,0.004113450664977314,1
0.3333333333333333,1.4211214469775124,0.004113283438047661,1
0.3333333333333333,1.4283126496587804,0.0041131120233275816,1
0.3333333333333333,1.4355402414861804,0.004112936321344509,1
0.3333333333333333,1.4428044065971914,0.004112756230436076,1
0.3333333333333333,1.4501053300610756,0.0041125716467074105,1
0.3333333333333333,1.4574431978835862,0.004112382463987735,1
0.3333333333333333,1.4648181970117096,0.004112188573786326,1
0.3333333333333333,1.4722305153384256,0.00411198986524782,1
0.3333333333333333,1.4796803417074973,0.004111786225106796,1
0.3333333333333333,1.4871678659182799,0.004111577537641738,1
0.3333333333333333,1.4946932787305578,0.0041113636846282905,1
0.3333333333333333,1.502256771869403,0.0041111445452918175,1
0.3333333333333333,1.509858538030062,0.004110919996259305,1
0.3333333333333333,1.5174987708828627,0.0041106899115105535,1
0.3333333333333333,1.52517766507815,0.004110454162328684,1
0.3333333333333333,1.5328954162512443,0.0041102126172499484,1
0.3333333333333333,1.540652221027426,0.004109965142012842,1
0.3333333333333333,1.548448277026945,0.0041097115995065185,1
0.3333333333333333,1.5562837828700564,0.00410945184971851,1
0.3333333333333333,1.5641589381820753,0.0041091857496817225,1
0.3333333333333333,1.5720739435984719,0.004108913153420767,1
0.3333333333333333,1.5800290007699762,0.004108633911897546,1
0.3333333333333333,1.5880243123677176,0.004108347872956181,1
0.3333333333333333,1.5960600820883883,0.0041080548812671815,1
0.3333333333333333,1.6041365146594326,0.004107754778270965,1
0.3333333333333333,1.6122538158442634,0.0041074474021206495,1
0.3333333333333333,1.6204121924475035,0.004107132587624149,1
0.3333333333333333,1.6286118523202548,0.004106810166185557,1
0.3333333333333333,1.6368530043653942,0.004106479965745878,1
0.3333333333333333,1.6451358585428955,0.004106141810723002,1
0.3333333333333333,1.6534606258751774,0.00410579552195105,1
0.3333333333333333,1.6618275184524822,0.004105440916619,1
0.3333333333333333,1.6702367494382768,0.0041050778082086315,1
0.3333333333333333,1.6786885330746848,0.0041047060064318104,1
0.3333333333333333,1.687183084687946,0.00410432531716708,1
0.3333333333333333,1.695720620693896,0.0041039355423956245,1
0.3333333333333333,1.7043013586034887,0.004103536480136519,1
0.3333333333333333,1.7129255170283333,0.004103127924381377,1
0.3333333333333333,1.7215933156862628,0.004102709665028324,1
0.3333333333333333,1.7303049754069342,0.004102281487815366,1
0.3333333333333333,1.7390607181374529,0.004101843174253099,1
0.3333333333333333,1.7478607669480286,0.004101394501556817,1
0.3333333333333333,1.7567053460376572,0.004100935242578025,1
0.3333333333333333,1.7655946807398333,0.004100465165735349,1
0.3333333333333333,1.7745289975282912,0.0040999840349448535,1
0.3333333333333333,1.7835085240227748,0.004099491609549806,1
0.3333333333333333,1.7925334889948359,0.0040989876442498905,1
0.3333333333333333,1.8016041223736639,0.004098471889029859,1
0.3333333333333333,1.8107206552519421,0.004097944089087685,1
0.3333333333333333,1.8198833198917372,0.0040974039847621714,1
0.3333333333333333,1.8290923497304148,0.004096851311460111,1
0.3333333333333333,1.8383479793865893,0.0040962857995829405,1
0.3333333333333333,1.8476504446660946,0.0040957071744529535,1
0.3333333333333333,1.8569999825680015,0.004095115156239079,1
0.3333333333333333,1.8663968312906491,0.004094509459882225,1
0.3333333333333333,1.8758412302377152,0.004093889795020285,1
0.3333333333333333,1.8853334200243155,0.004093255865912702,1
0.3333333333333333,1.8948736424831338,0.004092607371364736,1
0.3333333333333333,1.9044621406705828,0.004091944004651411,1
0.3333333333333333,1.9140991588729972,0.004091265453441157,1
0.3333333333333333,1.9237849426128568,0.004090571399719165,1
0.3333333333333333,1.9335197386550416,0.004089861519710556,1
0.3333333333333333,1.9433037950131191,0.00408913548380329,1
0.3333333333333333,1.953137360955663,0.004088392956470928,1
0.3333333333333333,1.963020687012603,0.004087633596195241,1
0.3333333333333333,1.9729540249816084,0.004086857055388715,1
0.3333333333333333,1.982937627934503,0.004086062980316954,1
0.3333333333333333,1.9929717502237139,0.004085251011021064,1
0.3333333333333333,2.003056647488745,0.0040844207812400415,1
0.3333333333333333,2.0131925766627,0.004083571918333164,1
0.3333333333333333,2.023379795978823,0.004082704043202487,1
0.3333333333333333,2.0336185649770764,0.004081816770215436,1
0.3333333333333333,2.043909144510756,0.004080909707127559,1
0.3333333333333333,2.0542517967531344,0.0040799824550055005,1
0.3333333333333333,2.064646785204142,0.004079034608150204,1
0.3333333333333333,2.0750943746970805,0.004078065754020417,1
0.3333333333333333,2.0855948314053676,0.004077075473156527,1
0.3333333333333333,2.0961484228493212,0.004076063339104819,1
0.3333333333333333,2.1067554179029737,0.0040750289183421615,1
0.3333333333333333,2.1174160868009215,0.004073971770201167,1
0.3333333333333333,2.1281307011452113,0.004072891446795982,1
0.3333333333333333,2.138899533912258,0.0040717874929485885,1
0.3333333333333333,2.149722859459801,0.004070659446115837,1
0.3333333333333333,2.1606009535338946,0.004069506836317211,1
0.3333333333333333,2.1715340932759264,0.004068329186063343,1
0.3333333333333333,2.1825225572296882,0.0040671260102854035,1
0.3333333333333333,2.193566625348468,0.004065896816265409,1
0.3333333333333333,2.2046665790021795,0.004064641103567519,1
0.3333333333333333,2.215822700984535,0.0040633583639703525,1
0.3333333333333333,2.2270352755202474,0.004062048081400467,1
0.3333333333333333,2.238304588272272,0.004060709731867011,1
0.3333333333333333,2.249630926349086,0.004059342783397633,1
0.3333333333333333,2.2610145783120004,0.004057946695975766,1
0.3333333333333333,2.272455834182513,0.004056520921479276,1
0.3333333333333333,2.283954985449699,0.00405506490362066,1
0.3333333333333333,2.295512325077634,0.004053578077888803,1
0.3333333333333333,2.3071281475128598,0.004052059871492383,1
0.3333333333333333,2.3188027486918865,0.004050509703305043,1
0.3333333333333333,2.33053642604873,0.0040489269838123645,1
0.3333333333333333,2.3423294785224944,0.004047311115060786,1
0.3333333333333333,2.3541822065649773,0.0040456614906085285,1
0.3333333333333333,2.3660949121483386,0.004043977495478592,1
0.3333333333333333,2.3780678987727852,0.004042258506113972,1
0.3333333333333333,2.3901014714743045,0.004040503890335146,1
0.3333333333333333,2.402195936832437,0.0040387130072999655,1
0.3333333333333333,2.4143516029780865,0.004036885207466004,1
0.3333333333333333,2.4265687796013693,0.00403501983255551,1
0.3333333333333333,2.4388477779595066,0.004033116215523018,1
0.3333333333333333,2.4511889108847527,0.004031173680525787,1
0.3333333333333333,2.463592492792364,0.004029191542897101,1
0.3333333333333333,2.4760588396886125,0.004027169109122577,1
0.3333333333333333,2.488588269178834,0.004025105676819601,1
0.3333333333333333,2.5011811004755207,0.004023000534719966,1
0.3333333333333333,2.5138376544064536,0.004020852962655833,1
0.3333333333333333,2.526558253422877,0.004018662231549191,1
0.3333333333333333,2.5393432216077123,0.004016427603404823,1
0.3333333333333333,2.552192884683818,0.004014148331306971,1
0.3333333333333333,2.565107570022278,0.004011823659419806,1
0.3333333333333333,2.5780876066507568,0.004009452822991822,1
0.3333333333333333,2.591133325261873,0.004007035048364233,1
0.3333333333333333,2.6042450582216254,0.004004569552983597,1
0.3333333333333333,2.617423139577862,0.004002055545418637,1
0.3333333333333333,2.63066790506879,0.003999492225381563,1
0.3333333333333333,2.6439796921315293,0.003996878783753888,1
0.3333333333333333,2.6573588399107098,0.0039942144026168915,1
0.3333333333333333,2.6708056892671106,0.003991498255286909,1
0.3333333333333333,2.6843205827863463,0.003988729506355547,1
0.3333333333333333,2.6979038647875937,0.0039859073117349325,1
0.3333333333333333,2.7115558813323632,0.003983030818708152,1
0.3333333333333333,2.7252769802333177,0.003980099165985033,1
0.3333333333333333,2.7390675110631304,0.003977111483763334,1
0.3333333333333333,2.7529278251633955,0.003974066893795571,1
0.3333333333333333,2.766858275653578,0.00397096450946152,1
0.3333333333333333,2.78085921744,0.003967803435846605,1
0.3333333333333333,2.7949310072249025,0.003964582769826258,1
0.3333333333333333,2.8090740035155166,0.003961301600156415,1
0.3333333333333333,2.823288566633204,0.003957959007570265,1
0.3333333333333333,2.837575058722636,0.003954554064881391,1
0.3333333333333333,2.8519338437610187,0.003951085837093475,1
0.3333333333333333,2.8663652875673673,0.003947553381516625,1
0.3333333333333333,2.8808697578118267,0.003943955747890536,1
0.3333333333333333,2.895447624025036,0.003940291978514583,1
0.3333333333333333,2.9100992576075453,0.003936561108384977,1
0.3333333333333333,2.9248250318392777,0.003932762165339128,1
0.3333333333333333,2.939625321889038,0.003928894170207369,1
0.3333333333333333,2.9545005048240727,0.003924956136972108,1
0.3333333333333333,2.9694509596196754,0.0039209470729346186,1
0.3333333333333333,2.9844770671688416,0.003916865978889525,1
0.3333333333333333,2.9995792102919774,0.003912711849307193,1
0.3333333333333333,3.0147577737466382,0.003908483672524063,1
0.3333333333333333,3.0300131442373517,0.003904180430941097,1
0.3333333333333333,3.0453457104254555,0.0038998011012304707,1
0.3333333333333333,3.060755862939005,0.0038953446545506184,1
0.3333333333333333,3.0762439943827227,0.0038908100567697406,1
0.3333333333333333,3.091810499348002,0.003886196268697894,1
0.3333333333333333,3.1074557744229585,0.0038815022463277995,1
0.3333333333333333,3.123180218202538,0.0038767269410844352,1
0.3333333333333333,3.138984231298666,0.0038718693000835856,1
0.3333333333333333,3.1548682163504593,0.0038669282663993587,1
0.3333333333333333,3.1708325780344793,0.0038619027793408874,1
0.3333333333333333,3.1868777230750456,0.003856791774738207,1
0.3333333333333333,3.2030040602545964,0.003851594185237469,1
0.3333333333333333,3.2192120004241036,0.0038463089406055705,1
0.3333333333333333,3.23550195651354,0.0038409349680442184,1
0.3333333333333333,3.2518743435424025,0.0038354711925136457,1
0.3333333333333333,3.2683295786302726,0.0038299165370659213,1
0.3333333333333333,3.284868081007463,0.003824269923187982,1
0.3333333333333333,3.3014902720256853,0.003818530271154461,1
0.3333333333333333,3.318196575168788,0.0038126965003903645,1
0.3333333333333333,3.3349874160635467,0.0038067675298436516,1
0.3333333333333333,3.351863222490505,0.0038007422783677383,1
0.3333333333333333,3.3688244243948757,0.0037946196651140315,1
0.3333333333333333,3.3858714538974946,0.003788398609934467,1
0.3333333333333333,3.403004745305827,0.003782078033794128,1
0.3333333333333333,3.420224735125035,0.0037756568591939318,1
0.3333333333333333,3.437531862069098,0.0037691340106034326,1
0.3333333333333333,3.4549265670719893,0.0037625084149037215,1
0.3333333333333333,3.4724092932989095,0.003755779001840457,1
0.3333333333333333,3.4899804861575774,0.003748944704486982,1
0.3333333333333333,3.5076405933095782,0.00374200445971755,1
0.3333333333333333,3.525390064681768,0.0037349572086906226,1
0.3333333333333333,3.5432293524777405,0.003727801897342173,1
0.3333333333333333,3.5611589111893323,0.003720537476889055,1
0.3333333333333333,3.5791791976082252,0.0037131629043422524,1
0.3333333333333333,3.5972906708375687,0.003705677143030054,1
0.3333333333333333,3.6154937923036803,0.003698079163131075,1
0.3333333333333333,3.6337890257678005,0.003690367942216974,1
0.3333333333333333,3.65217683733791,0.003682542465804896,1
0.3333333333333333,3.6706576954806027,0.0036746017279193914,1
0.3333333333333333,3.6892320710330213,0.003666544731663887,1
0.3333333333333333,3.7079004372148545,0.00365837048980141,1
0.3333333333333333,3.7266632696403907,0.0036500780253445717,1
0.3333333333333333,3.7455210463306368,0.003641666372154579,1
0.3333333333333333,3.764474247725496,0.003633134575549191,1
0.3333333333333333,3.7835233566960094,0.0036244816929193674,1
0.3333333333333333,3.8026688585566557,0.0036157067943545745,1
0.3333333333333333,3.8219112410777183,0.003606808963276365,1
0.3333333333333333,3.8412509944977136,0.0035977872970802418,1
0.3333333333333333,3.8606886115358674,0.0035886409077854203,1
0.3333333333333333,3.880224587404689,0.003579368922692364,1
0.3333333333333333,3.8998594198225747,0.003569970485047804,1
0.3333333333333333,3.9195936090264905,0.0035604447547170535,1
0.3333333333333333,3.9394276577847163,0.003550790908863248,1
0.3333333333333333,3.959362071409656,0.003541008142633358,1
0.3333333333333333,3.979397357770712,0.003531095669850564,1
0.3333333333333333,3.999534027307221,0.0035210527237128,1
0.3333333333333333,4.019772593041462,0.00351087855749703,1
0.3333333333333333,4.040113570591726,0.0035005724452690534,1
0.3333333333333333,4.060557478185449,0.0034901336825983666,1
0.3333333333333333,4.08110483667242,0.003479561587277813,1
0.3333333333333333,4.101756169538048,0.003468855500047624,1
0.3333333333333333,4.122512002916697,0.003458014785323409,1
0.3333333333333333,4.143372865605094,0.0034470388319277766,1
0.3333333333333333,4.164339289075804,0.0034359270538251037,1
0.3333333333333333,4.185411807490753,0.003424678890859074,1
0.3333333333333333,4.206590957714861,0.0034132938094924604,1
0.3333333333333333,4.2278772793297055,0.003401771303548813,1
0.3333333333333333,4.249271314647271,0.003390110894955452,1
0.3333333333333333,4.270773608723768,0.0033783121344873775,1
0.3333333333333333,4.292384709373514,0.0033663746025115217,1
0.3333333333333333,4.314105167182895,0.00335429790973088,1
0.3333333333333333,4.335935535524389,0.003342081697927976,1
0.3333333333333333,4.357876370570673,0.0033297256407070932,1
0.3333333333333333,4.379928231308778,0.0033172294442347554,1
0.3333333333333333,4.402091679554343,0.003304592847977861,1
0.3333333333333333,4.424367279965924,0.0032918156254389008,1
0.3333333333333333,4.446755600059379,0.0032788975848876555,1
0.3333333333333333,4.469257210222326,0.003265838570088767,1
0.3333333333333333,4.491872683728676,0.0032526384610245727,1
0.3333333333333333,4.514602596753247,0.00323929717461255,1
0.3333333333333333,4.537447528386417,0.0032258146654167616,1
0.3333333333333333,4.560408060648908,0.003212190926352587,1
0.3333333333333333,4.583484778506599,0.00319842598938414,1
0.3333333333333333,4.606678269885433,0.003184519926213666,1
0.3333333333333333,4.629989125686389,0.0031704728489622023,1
0.3333333333333333,4.653417939800546,0.0031562849108408655,1
0.3333333333333333,4.676965309124206,0.003141956306811986,1
0.3333333333333333,4.700631833574107,0.0031274872742394627,1
0.3333333333333333,4.724418116102702,0.0031128780935275216,1
0.3333333333333333,4.748324762713522,0.0030981290887472025,1
0.3333333333333333,4.772352382476619,0.003083240628249831,1
0.3333333333333333,4.796501587544076,0.003068213125266716,1
0.3333333333333333,4.820772993165611,0.003053047038494302,1
0.3333333333333333,4.845167217704244,0.0030377428726640777,1
0.3333333333333333,4.869684882652058,0.0030223011790964207,1
0.3333333333333333,4.894326612646027,0.0030067225562376374,1
0.3333333333333333,4.919093035483938,0.0029910076501794194,1
0.3333333333333333,4.943984782140364,0.0029751571551599847,1
0.3333333333333333,4.969002486782773,0.0029591718140460216,1
0.3333333333333333,4.994146786787659,0.0029430524187948268,1
0.3333333333333333,5.019418322756788,0.0029267998108956856,1
0.3333333333333333,5.044817738533522,0.002910414881789872,1
0.3333333333333333,5.070345681219215,0.002893898573268375,1
0.3333333333333333,5.096002801189705,0.0028772518778466603,1
0.3333333333333333,5.1217897521118845,0.002860475839115679,1
0.3333333333333333,5.147707190960347,0.002843571552068323,1
0.3333333333333333,5.173755778034131,0.002826540163400638,1
0.3333333333333333,5.1999361769735435,0.0028093828717869764,1
0.3333333333333333,5.226249054777059,0.0027921009281283845,1
0.3333333333333333,5.252695081818323,0.002774695635773478,1
0.3333333333333333,5.279274931863224,0.0027571683507110843,1
0.3333333333333333,5.305989282087063,0.0027395204817339067,1
0.3333333333333333,5.332838813091809,0.0027217534905725465,1
0.3333333333333333,5.359824208923417,0.002703868891999179,1
0.3333333333333333,5.386946157089291,0.0026858682539001562,1
0.3333333333333333,5.4142053485757735,0.002667753197316942,1
