curve,d,kappa,n_s,alpha_s,ln_S_R
fit,0.4,5.061283352022214e-08,0.9970979231538962,-0.0011577828082427535,
fit,0.4,5.209451270253212e-08,0.9970643234590136,-0.0011711518158227258,
fit,0.4,5.3619567705688166e-08,0.9970303357958216,-0.0011846743425753987,
fit,0.4,5.5189268346973744e-08,0.9969959557103009,-0.0011983521817329652,
fit,0.4,5.680492161728429e-08,0.9969611786954715,-0.0012121872274839796,
fit,0.4,5.846787276937589e-08,0.9969260001940589,-0.001226180944631984,
fit,0.4,6.017950643797328e-08,0.9968904155969293,-0.0012403354450678996,
fit,0.4,6.19412477926676e-08,0.9968544202427742,-0.001254652231540308,
fit,0.4,6.375456372456507e-08,0.9968180094171366,-0.0012691332568080943,
fit,0.4,6.562096406767554e-08,0.9967811783518234,-0.001283780704260655,
fit,0.4,6.754200285605593e-08,0.9967439222261145,-0.0012985961198709317,
fit,0.4,6.951927961775605e-08,0.9967062361631523,-0.0013135814767768865,
fit,0.4,7.155444070664575e-08,0.9966681152302103,-0.0013287387736265859,
fit,0.4,7.364918067322973e-08,0.9966295544403083,-0.0013440698429789451,
fit,0.4,7.580524367559261e-08,0.996590548749286,-0.0013595766669519688,
fit,0.4,7.802442493165044e-08,0.9965510930557381,-0.0013752614481788526,
fit,0.4,8.030857221391521e-08,0.9965111822008179,-0.001391125798308768,
fit,0.4,8.265958738801813e-08,0.996470810966455,-0.0014071721827275466,
fit,0.4,8.507942799627444e-08,0.9964299740768355,-0.001423402374337978,
fit,0.4,8.757010888760517e-08,0.9963886661950271,-0.0014398186001488619,
fit,0.4,9.013370389517438e-08,0.9963468819253531,-0.0014564227780827221,
fit,0.4,9.27723475631406e-08,0.9963046158090915,-0.0014732173292151454,
fit,0.4,9.548823692395676e-08,0.9962618623290819,-0.001490204184446238,
fit,0.4,9.82836333277003e-08,0.9962186159007042,-0.0015073854349920042,
fit,0.4,1.0116086432495807e-07,0.9961748708814765,-0.001524763619513033,
fit,0.4,1.0412232560483065e-07,0.9961306215630286,-0.001542340566768623,
fit,0.4,1.0717048298967093e-07,0.9960858621717094,-0.0015601188295812033,
fit,0.4,1.1030787448822151e-07,0.9960405868701407,-0.0015781005089366834,
fit,0.4,1.1353711240885178e-07,0.9959947897538726,-0.0015962878467946136,
fit,0.4,1.1686088553466497e-07,0.995948464853052,-0.0016146832590990933,
fit,0.4,1.2028196136227775e-07,0.9959016061304876,-0.0016332893074061383,
fit,0.4,1.2380318840613968e-07,0.9958542074793296,-0.001652107944227767,
fit,0.4,1.274274985703132e-07,0.9958062627254781,-0.0016711418656790607,
fit,0.4,1.3115790958968502e-07,0.995757765625258,-0.0016903934396436757,
fit,0.4,1.3499752754264296e-07,0.9957087098640048,-0.0017098650085935196,
fit,0.4,1.389495494373136e-07,0.9956590890565226,-0.0017295591754341016,
fit,0.4,1.4301726587350879e-07,0.9956088967462012,-0.0017494783224078353,
fit,0.4,1.4720406378260015e-07,0.9955581264019658,-0.0017696249316775797,
fit,0.4,1.5151342924760513e-07,0.995506771421292,-0.0017900017711526082,
fit,0.4,1.5594895040582833e-07,0.995454825127091,-0.0018106115202204953,
fit,0.4,1.6051432043647616e-07,0.9954022807664996,-0.0018314562852457458,
fit,0.4,1.6521334063573685e-07,0.9953491315105744,-0.0018525391291115013,
fit,0.4,1.700499235818794e-07,0.9952953704557368,-0.0018738627909108269,
fit,0.4,1.750280963930101e-07,0.9952409906189018,-0.0018954294965172931,
fit,0.4,1.8015200408020237e-07,0.9951859849401448,-0.0019172424106589613,
fit,0.4,1.8542591299878542e-07,0.9951303462785009,-0.0019393040097250118,
fit,0.4,1.908542144006686e-07,0.9950740674149255,-0.00196161747186473,
fit,0.4,1.9644142809066267e-07,0.9950171410496106,-0.001984185029810622,
fit,0.4,2.0219220618983556e-07,0.9949595597983191,-0.0020070102845833535,
fit,0.4,2.081113370090395e-07,0.9949013161969313,-0.002030095470247687,
fit,0.4,2.142037490358383e-07,0.99484240269685,-0.002053443690444322,
fit,0.4,2.2047451503814767e-07,0.9947828116650536,-0.0020770579711972756,
fit,0.4,2.269288562880081e-07,0.9947225353835778,-0.002100941237722316,
fit,0.4,2.3357214690901212e-07,0.9946615660470517,-0.0021250962662181967,
fit,0.4,2.404099183509974e-07,0.9945998957641121,-0.0021495266146784216,
fit,0.4,2.4744786399573476e-07,0.9945375165558437,-0.002174235066407605,
fit,0.4,2.54691843897454e-07,0.9944744203524364,-0.002199224491060515,
fit,0.4,2.6214788966213584e-07,0.9944105989953647,-0.0022244982732882376,
fit,0.4,2.6982220946965334e-07,0.994346044235393,-0.002250059785898463,
fit,0.4,2.777211932429355e-07,0.9942807477295922,-0.0022759118398281535,
fit,0.4,2.8585141796844717e-07,0.9942147010449937,-0.002302057760515966,
fit,0.4,2.942196531724371e-07,0.9941478956521065,-0.002328500932562958,
fit,0.4,3.0283286655749457e-07,0.9940803229279837,-0.0023552448033846117,
fit,0.4,3.1169822980411437e-07,0.9940119741522023,-0.0023822923741356437,
fit,0.4,3.208231245421074e-07,0.9939428405104028,-0.002409647037114788,
fit,0.4,3.3021514849681757e-07,0.993872913087262,-0.0024373124427355154,
fit,0.4,3.3988212181526674e-07,0.993802182870836,-0.0024652918904818806,
fit,0.4,3.498320935775032e-07,0.9937306407466956,-0.0024935890862289103,
fit,0.4,3.60073348498562e-07,0.9936582775011548,-0.0025222073371585878,
fit,0.4,3.706144138266228e-07,0.993585083818104,-0.0025511501775298366,
fit,0.4,3.814640664431174e-07,0.9935110502775423,-0.002580421212804416,
fit,0.4,3.9263134017068395e-07,0.9934361673559172,-0.002610024205256689,
fit,0.4,4.0412553329506e-07,0.993360425423865,-0.0026399627069591987,
fit,0.4,4.159562163071843e-07,0.993283814745085,-0.002670240620320955,
fit,0.4,4.281332398719396e-07,0.993206325476458,-0.0027008615562312994,
fit,0.4,4.4066674303017865e-07,0.9931279476656684,-0.002731829070019027,
fit,0.4,4.5356716164087024e-07,0.9930486712512087,-0.0027631472909738636,
fit,0.4,4.6684523707037945e-07,0.9929684860588308,-0.002794820332496669,
fit,0.4,4.805120251361242e-07,0.9928873818025021,-0.002826851525651524,
fit,0.4,4.94578905312064e-07,0.9928053480854206,-0.0028592451066051412,
fit,0.4,5.090575902036687e-07,0.9927223743922955,-0.0028920050332776753,
fit,0.4,5.239601353002645e-07,0.9926384500951659,-0.002925135437672935,
fit,0.4,5.39298949012887e-07,0.9925535644466112,-0.0029586401696492966,
fit,0.4,5.550868030059811e-07,0.9924677065834144,-0.0029925235152108084,
fit,0.4,5.713368428315579e-07,0.9923808655211369,-0.0030267897371693032,
fit,0.4,5.880625988746756e-07,0.9922930301560356,-0.003061442655235218,
fit,0.4,6.052779976193355e-07,0.9922041892615724,-0.003096487077710222,
fit,0.4,6.229973732441834e-07,0.9921143314879313,-0.0031319267473783365,
fit,0.4,6.412354795576917e-07,0.9920234453613569,-0.003167766507278874,
fit,0.4,6.600075022827102e-07,0.9919315192825516,-0.0032040101910368116,
fit,0.4,6.793290717006688e-07,0.9918385415244323,-0.0032406627622864684,
fit,0.4,6.992162756659375e-07,0.9917445002326902,-0.0032777281623690424,
fit,0.4,7.196856730011514e-07,0.991649383422668,-0.003315211431598141,
fit,0.4,7.407543072847155e-07,0.9915531789793155,-0.0033531164950319353,
fit,0.4,7.624397210419138e-07,0.9914558746542825,-0.003391448541605859,
fit,0.4,7.847599703514607e-07,0.9913574580658363,-0.0034302121234317112,
fit,0.4,8.077336398796703e-07,0.9912579167003246,-0.0034694115436846897,
fit,0.4,8.313798583547334e-07,0.9911572379012773,-0.0035090520919607154,
fit,0.4,8.557183144940002e-07,0.991055408880943,-0.003549138230961379,
fit,0.4,8.807692733975452e-07,0.9909524167086753,-0.0035896747866044493,
fit,0.4,9.065535934216359e-07,0.9908482483152042,-0.0036306669867575657,
fit,0.4,9.330927435461664e-07,0.9907428904874607,-0.0036721193419354814,
fit,0.4,9.60408821250537e-07,0.9906363298715769,-0.003714037135073303,
fit,0.4,9.88524570912828e-07,0.9905285529654616,-0.0037564252662513134,
fit,0.4,1.0174634027476063e-06,0.9904195461232318,-0.0037992891479792235,
fit,0.4,1.0472494122981475e-06,0.9903092955507692,-0.003842633475661751,
fit,0.4,1.0779074004992737e-06,0.9901977873042306,-0.0038864636840630074,
fit,0.4,1.1094628943275218e-06,0.9900850072890668,-0.003930784929847483,
fit,0.4,1.1419421680558647e-06,0.989970941259713,-0.003975602507299225,
fit,0.4,1.1753722651306367e-06,0.9898555748145546,-0.004020922034244999,
fit,0.4,1.2097810206889012e-06,0.9897388933981871,-0.004066748504961824,
fit,0.4,1.2451970847350319e-06,0.9896208822985052,-0.0041130877667228186,
fit,0.4,1.2816499459957596e-06,0.9895015266443302,-0.004159945038612806,
fit,0.4,1.3191699564735718e-06,0.9893808114057133,-0.00420732623713297,
fit,0.4,1.3577883567189277e-06,0.9892587213891796,-0.004255236561680059,
fit,0.4,1.3975373018422926e-06,0.9891352412392583,-0.004303681985155322,
fit,0.4,1.438449888287663e-06,0.9890103554374724,-0.004352668226737008,
fit,0.4,1.4805601813899102e-06,0.9888840482952087,-0.0044022008529846016,
fit,0.4,1.5239032437388304e-06,0.9887563039581506,-0.004452285981276456,
fit,0.4,1.5685151643735445e-06,0.9886271064038704,-0.004502929255295239,
fit,0.4,1.614433088831602e-06,0.9884964394353304,-0.004554136911830042,
fit,0.4,1.6616952500776905e-06,0.9883642866851533,-0.0046059151132601325,
fit,0.4,1.7103410003378378e-06,0.9882306316099015,-0.004658269262621563,
fit,0.4,1.7604108438655526e-06,0.9880954574909516,-0.004711206020314898,
fit,0.4,1.8119464706671223e-06,0.987958747430515,-0.004764731450477101,
fit,0.4,1.8649907912142943e-06,0.987820484352666,-0.004818852049294407,
fit,0.4,1.919587972173111e-06,0.9876806509969848,-0.004873573798155055,
fit,0.4,1.9757834731786993e-06,0.9875392299242464,-0.004928903296422038,
fit,0.4,2.03362408468667e-06,0.9873962035066199,-0.00498484674511044,
fit,0.4,2.093157966932574e-06,0.98725155393173,-0.005041411070630025,
fit,0.4,2.1544346900318822e-06,0.9871052631970217,-0.005098602305785266,
fit,0.4,2.2175052752539296e-06,0.9869573131117262,-0.0051564273568042995,
fit,0.4,2.2824222375040977e-06,0.9868076852904079,-0.005214892813576309,
fit,0.4,2.349239629049658e-06,0.9866563611562779,-0.005274005590866937,
fit,0.4,2.418013084525718e-06,0.9865033219350355,-0.005333772511316413,
fit,0.4,2.488799867258667e-06,0.9863485486557776,-0.005394200283485355,
fit,0.4,2.5616589169457267e-06,0.9861920221475101,-0.005455296047735411,
fit,0.4,2.6366508987303555e-06,0.9860337230385291,-0.005517066456622019,
fit,0.4,2.71383825371428e-06,0.9858736317537655,-0.005579519008147633,
fit,0.4,2.793285250948253e-06,0.985711728512728,-0.005642660454836246,
fit,0.4,2.875058040944877e-06,0.9855479933294097,-0.005706498344526939,
fit,0.4,2.9592247107579573e-06,0.9853824060065399,-0.005771039775886652,
fit,0.4,3.045855340674284e-06,0.9852149461368164,-0.005836292054676964,
fit,0.4,3.1350220625651123e-06,0.9850455931021568,-0.005902262763819374,
fit,0.4,3.226799119945812e-06,0.9848743260675151,-0.005968959129681435,
fit,0.4,3.321262929793748e-06,0.9847011239817954,-0.006036388983530039,
fit,0.4,3.418492146175927e-06,0.9845259655760247,-0.00610455966009054,
fit,0.4,3.5185677257392664e-06,0.9843488293585455,-0.006173479127261149,
fit,0.4,3.621572995118075e-06,0.98416969361733,-0.006243154796692692,
fit,0.4,3.727593720314938e-06,0.9839885364149058,-0.006313594767437827,
fit,0.4,3.836718178112649e-06,0.9838053355868617,-0.0063848066835548375,
fit,0.4,3.949037229576694e-06,0.9836200687405515,-0.006456798797208001,
fit,0.4,4.0646443957096275e-06,0.9834327132513648,-0.006529579015060301,
fit,0.4,4.183635935320023e-06,0.9832432462632928,-0.006603155394370404,
fit,0.4,4.306110925171165e-06,0.9830516446845596,-0.006677536125722215,
fit,0.4,4.432171342476085e-06,0.9828578851870331,-0.006752729449141688,
fit,0.4,4.561922149807459e-06,0.9826619442023334,-0.006828743778787276,
fit,0.4,4.695471382493421e-06,0.9824637979228973,-0.006905587354191341,
fit,0.4,4.832930238571752e-06,0.9822634222948459,-0.006983268731077963,
fit,0.4,4.974413171377452e-06,0.982060793022498,-0.007061796529909473,
fit,0.4,5.120037984840882e-06,0.9818558855593423,-0.007141179432234912,
fit,0.4,5.269925931575657e-06,0.9816486751108124,-0.00722142577661964,
fit,0.4,5.424201813838024e-06,0.9814391366302709,-0.007302544774755455,
fit,0.4,5.582994087441914e-06,0.981227244816675,-0.00738454480744577,
fit,0.4,5.746434968715974e-06,0.9810129741129024,-0.007467435174262946,
fit,0.4,5.914660544591746e-06,0.9807962987032969,-0.007551224681250107,
fit,0.4,6.087810885914756e-06,0.9805771925120131,-0.007635922447581336,
fit,0.4,6.266030164072656e-06,0.980355629198813,-0.007721537666101064,
fit,0.4,6.449466771037621e-06,0.9801315821601863,-0.007808079454404551,
fit,0.4,6.638273442923075e-06,0.9799050245240281,-0.00789555721854808,
fit,0.4,6.832607387157405e-06,0.9796759291495777,-0.007983980224601353,
fit,0.4,7.032630413380643e-06,0.9794442686232306,-0.008073358108805676,
fit,0.4,7.2385090681732476e-06,0.9792100152591612,-0.008163700354193365,
fit,0.4,7.450414773728917e-06,0.9789731410920121,-0.008255016478781838,
fit,0.4,7.66852397058701e-06,0.9787336178797966,-0.008347316259834356,
fit,0.4,7.893018264543566e-06,0.9784914171004413,-0.008440609362114646,
fit,0.4,8.124084577862973e-06,0.9782465099456926,-0.008534905942436749,
fit,0.4,8.361915304916318e-06,0.9779988673252706,-0.008630215716238135,
fit,0.4,8.606708472376158e-06,0.9777484598575642,-0.008726548430143102,
fit,0.4,8.858667904100832e-06,0.9774952578741338,-0.008823914795730636,
fit,0.4,9.11800339084568e-06,0.9772392314110044,-0.008922324377991772,
fit,0.4,9.384930864942721e-06,0.9769803502103768,-0.009021787959412164,
fit,0.4,9.659672580093843e-06,0.9767185837178637,-0.009122315694289354,
fit,0.4,9.942457296427399e-06,0.9764539010790365,-0.009223917614203728,
fit,0.4,1.0233520470972576e-05,0.9761862711360768,-0.009326605056703532,
fit,0.4,1.053310445370936e-05,0.9759156624294043,-0.009430387889204181,
fit,0.4,1.084145868935835e-05,0.975642043190683,-0.009535276934603834,
fit,0.4,1.1158839925077481e-05,0.9753653813428874,-0.00964128332784732,
fit,0.4,1.1485512424239369e-05,0.9750856444987454,-0.009748417468418674,
fit,0.4,1.1821748186466723e-05,0.9748027999550759,-0.00985669037056873,
fit,0.4,1.216782717410923e-05,0.9745168146935311,-0.0099661130091237,
fit,0.4,1.2524037545350718e-05,0.9742276553761341,-0.010076696563930926,
fit,0.4,1.2890675894140244e-05,0.9739352883461171,-0.010188452577905238,
fit,0.4,1.3268047497147244e-05,0.9736396796192883,-0.010301391402123078,
fit,0.4,1.3656466567946097e-05,0.9733407948886743,-0.010415525324830671,
fit,0.4,1.4056256518642135e-05,0.9730385995180404,-0.010530865088398511,
fit,0.4,1.446775022915648e-05,0.9727330585382582,-0.01064742260300132,
fit,0.4,1.4891290324394086e-05,0.972424136649772,-0.01076520933156952,
fit,0.4,1.5327229459526118e-05,0.9721117982159457,-0.010884237011775752,
fit,0.4,1.5775930613623614e-05,0.9717960072613865,-0.01100451726671639,
fit,0.4,1.623776739188721e-05,0.9714767274704933,-0.011126062094845818,
fit,0.4,1.671312433672486e-05,0.9711539221848078,-0.011248883246464891,
fit,0.4,1.720239724793599e-05,0.9708275544001627,-0.011372992958305655,
fit,0.4,1.770599351226898e-05,0.9704975867642354,-0.011498403327506415,
fit,0.4,1.8224332442626647e-05,0.9701639815731221,-0.011625126310724057,
fit,0.4,1.875784562720161e-05,0.9698267007710717,-0.01175317442589767,
fit,0.4,1.9306977288832496e-05,0.9694857059477204,-0.011882560021369434,
fit,0.4,1.9872184654880534e-05,0.9691409583321203,-0.01201329531107359,
fit,0.4,2.0453938337933903e-05,0.9687924187946889,-0.012145393046293668,
fit,0.4,2.105272272765707e-05,0.968440047843082,-0.012278865598168764,
fit,0.4,2.166903639411181e-05,0.9680838056182575,-0.01241372606900941,
fit,0.4,2.230339250288494e-05,0.9677236518946133,-0.012549987078644811,
fit,0.4,2.2956319242369097e-05,0.9673595460754131,-0.012687661530237274,
fit,0.4,2.3628360263551753e-05,0.9669914471913786,-0.012826762280463894,
fit,0.4,2.432007513267945e-05,0.9666193138977199,-0.012967302249657336,
fit,0.4,2.5032039797173254e-05,0.9662431044712951,-0.013109294945332209,
fit,0.4,2.5764847065183745e-05,0.9658627768100683,-0.013252753578305451,
fit,0.4,2.651910709918535e-05,0.9654782884276042,-0.013397690994152722,
fit,0.4,2.729544792402007e-05,0.9650895964542929,-0.013544120787134156,
fit,0.4,2.809451594981406e-05,0.9646966576305163,-0.013692056686418375,
fit,0.4,2.8916976510202966e-05,0.9642994283079167,-0.013841512357318814,
fit,0.4,2.9763514416313192e-05,0.9638978644446871,-0.013992500756929802,
fit,0.4,3.063483452696084e-05,0.9634919216046672,-0.01414503647071784,
fit,0.4,3.1531662335543616e-05,0.963081554952525,-0.01429913262033708,
fit,0.4,3.245474457411325e-05,0.9626667192548876,-0.014454803450143855,
fit,0.4,3.340484983513244e-05,0.9622473688750975,-0.014612063073935616,
fit,0.4,3.438276921143307e-05,0.9618234577702314,-0.014770925115234979,
fit,0.4,3.5389316954909844e-05,0.9613949394912401,-0.01493140413182914,
fit,0.4,3.642533115449638e-05,0.9609617671795,-0.015093514329045571,
fit,0.4,3.749167443398886e-05,0.9605238935620418,-0.015257269945915586,
fit,0.4,3.8589234670298994e-05,0.9600812709525647,-0.01542268559894211,
fit,0.4,3.971892573273302e-05,0.9596338512477475,-0.015589775277874807,
fit,0.4,4.0881688243912894e-05,0.9591815859235325,-0.01575855419523564,
fit,0.4,4.207849036297398e-05,0.9587244260341468,-0.015929036876540625,
fit,0.4,4.331032859169001e-05,0.9582623222088573,-0.016101237836549626,
fit,0.4,4.457822860419707e-05,0.9577952246502625,-0.016275171886773965,
fit,0.4,4.58832461010084e-05,0.9573230831312095,-0.01645085439857155,
fit,0.4,4.7226467688029544e-05,0.9568458469939255,-0.01662829978663366,
fit,0.4,4.8609011781306306e-05,0.9563634651441543,-0.016807523548687142,
fit,0.4,5.003202953825999e-05,0.9558758860520191,-0.01698854099381944,
fit,0.4,5.149670581618343e-05,0.9553830577481625,-0.017171366925990583,
fit,0.4,5.300426015879673e-05,0.9548849278232835,-0.01735601692217356,
fit,0.4,5.4555947811685143e-05,0.954381443420696,-0.01754250633862625,
fit,0.4,5.6153060767462665e-05,0.953872551241029,-0.017730850978904783,
fit,0.4,5.7796928841533134e-05,0.9533581975340176,-0.017921065852682827,
fit,0.4,5.948892077934331e-05,0.9528383280985929,-0.01811316725798437,
fit,0.4,6.123044539605177e-05,0.9523128882802533,-0.018307170808097656,
fit,0.4,6.302295274956024e-05,0.9517818229693011,-0.018503092102890917,
fit,0.4,6.486793534788508e-05,0.951245076596796,-0.018700947142798158,
fit,0.4,6.676692939187557e-05,0.9507025931327083,-0.01890075195292651,
fit,0.4,6.872151605431122e-05,0.9501543160856428,-0.01910252285034933,
fit,0.4,7.073332279644439e-05,0.9496001884976323,-0.01930627559722073,
fit,0.4,7.280402472308562e-05,0.9490401529417957,-0.019512026799124144,
fit,0.4,7.493534597735756e-05,0.9484741515234395,-0.0197197926961539,
fit,0.4,7.712906117627993e-05,0.9479021258743986,-0.01992958956467461,
fit,0.4,7.938699688838223e-05,0.9473240171506397,-0.020141433897663125,
fit,0.4,8.171103315457187e-05,0.9467397660323161,-0.020355342473798527,
fit,0.4,8.410310505352605e-05,0.9461493127183346,-0.020571331888103922,
fit,0.4,8.656520431290936e-05,0.9455525969270889,-0.020789418881407645,
fit,0.4,8.909938096776098e-05,0.9449495578914812,-0.02100962019572511,
fit,0.4,9.170774506742931e-05,0.9443401343589629,-0.021231953015385996,
fit,0.4,9.439246843247663e-05,0.9437242645860854,-0.02145643394912894,
fit,0.4,9.715578646301848e-05,0.9431018863397084,-0.02168308023644891,
fit,0.4,0.0001,0.942472936890967,-0.021911909172003086,
